,fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option,timeOnSite (in minute)
1509,376805173518386608,Organic Search,2016-08-05 04:24:49,United States,not available in demo dataset,,,408.0,17.0,,2016-09-21,1474514917,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,6.8
1510,1917630208339486890,Direct,2016-08-02 00:25:35,Canada,Quebec City,,,172.0,10.0,,2016-09-25,1474824177,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.8666666666666667
1511,6394428392576118541,Direct,2016-08-02 08:17:22,Canada,Quebec City,,,1365.0,31.0,,2016-09-18,1474247081,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,22.75
1512,6320645503121059126,Direct,2016-08-01 19:49:11,Denmark,Odense,,,890.0,15.0,,2016-09-22,1474529088,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,14.833333333333334
1513,616487550985472021,Organic Search,2016-08-02 06:33:18,Canada,not available in demo dataset,,,162.0,10.0,,2016-09-18,1474264207,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.7
1514,7786674136331810370,Referral,2016-08-02 23:38:50,Taiwan,(not set),,,848.0,37.0,,2016-09-24,1474721341,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,14.133333333333333
1515,6990863329509901390,Direct,2016-08-01 20:15:56,Netherlands,Amsterdam,,,73.0,5.0,,2016-10-02,1475429275,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,1.2166666666666666
1516,2259529601149840903,Social,2016-08-01 11:10:13,Vietnam,Hanoi,,,56.0,5.0,,2016-09-24,1474704481,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,0.9333333333333333
1517,4851663250018958655,Direct,2016-08-02 16:28:51,Finland,not available in demo dataset,,,243.0,7.0,,2016-10-03,1475560080,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.05
1518,9237774944721317781,Social,2016-08-02 02:15:51,United States,not available in demo dataset,,,119.0,8.0,,2016-10-03,1475536045,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,1.9833333333333334
1519,3703363274545348969,Referral,2016-08-04 13:38:48,United States,Sunnyvale,,,416.0,18.0,,2016-09-27,1475001881,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,6.933333333333334
1520,980593560260598387,Direct,2016-08-02 18:17:16,United States,New York,,,196.0,27.0,,2016-09-15,1473960712,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.2666666666666666
1521,755222339225909361,Organic Search,2016-08-01 06:33:50,United States,not available in demo dataset,,,30.0,5.0,,2016-10-05,1475696199,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,0.5
1522,2820036601663516289,Organic Search,2016-08-05 06:06:44,United States,not available in demo dataset,,,461.0,14.0,,2016-10-04,1475625884,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,7.683333333333334
1523,6661961721159473731,Display,2016-08-01 11:16:03,United States,Mountain View,,,223.0,20.0,,2016-09-19,1474309254,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.716666666666667
1524,9099432513703664586,Organic Search,2016-08-02 22:57:13,United States,Mountain View,,,169.0,10.0,,2016-10-04,1475605212,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.816666666666667
1525,3478829183731892444,Paid Search,2016-08-06 12:07:06,United States,Orlando,,,476.0,10.0,,2016-09-30,1475281311,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,7.933333333333334
1526,2154226415928737818,Paid Search,2016-08-04 20:49:44,United States,not available in demo dataset,,,573.0,23.0,,2016-10-04,1475639035,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,9.55
1527,1555790315581935845,Direct,2016-08-03 10:15:16,Hong Kong,(not set),,,684.0,27.0,,2016-09-28,1475131695,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),,,,,,Fun,,/google+redesign/,2,1,,11.4
1528,9403189129656015201,Organic Search,2016-08-02 07:50:04,United States,San Francisco,,,353.0,28.0,,2016-09-27,1474993493,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,5.883333333333334
1529,5984991546989067247,Organic Search,2016-08-01 18:51:56,United States,not available in demo dataset,,,237.0,7.0,,2016-09-29,1475182522,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.95
1530,3129224734058563012,Organic Search,2016-08-01 14:31:00,Hong Kong,Hong Kong,,,115.0,7.0,,2016-10-04,1475601136,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,1.9166666666666667
1531,6692868258161561568,Organic Search,2016-08-15 14:56:22,United States,not available in demo dataset,,,1347.0,36.0,,2016-09-29,1475166503,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,22.45
1532,8484550087428166283,Direct,2016-08-01 11:23:06,United Kingdom,London,,,1350.0,18.0,,2016-09-30,1475227921,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,22.5
1533,6073185416524040860,Organic Search,2016-08-09 22:08:18,United States,Sunnyvale,,,2123.0,56.0,,2016-09-26,1474932968,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,35.38333333333333
1534,46138953491701271,Organic Search,2016-08-04 11:39:59,United States,not available in demo dataset,,,3461.0,49.0,,2016-10-03,1475491945,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,57.68333333333333
1535,4279722686753943026,Referral,2016-08-01 16:11:48,United States,Mountain View,,,269.0,24.0,,2016-10-06,1475777999,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),,,,,,Fun,,/google+redesign/,2,1,,4.483333333333333
1536,203107857839218683,Organic Search,2016-08-28 21:12:09,United States,Los Angeles,,,2409.0,34.0,,2016-09-17,1474140748,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,40.15
1537,8239682877549792808,Organic Search,2016-08-02 04:16:26,United States,San Francisco,,,263.0,30.0,,2016-09-19,1474319978,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.383333333333334
1538,8696359555821462622,Organic Search,2016-08-02 12:03:41,United States,not available in demo dataset,,,243.0,9.0,,2016-10-02,1475433786,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.05
1539,2317662524280748686,Organic Search,2016-08-03 11:16:57,United Kingdom,not available in demo dataset,,,448.0,22.0,,2016-09-16,1474056470,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,7.466666666666667
1540,1571951669787557681,Social,2016-08-01 04:43:48,Slovakia,not available in demo dataset,,,17.0,2.0,,2016-09-18,1474207578,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,0.2833333333333333
1541,9323935233532568010,Direct,2016-08-01 02:57:36,Hong Kong,(not set),,,452.0,8.0,,2016-09-29,1475139206,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,7.533333333333333
1542,5573269185708398338,Direct,2016-08-01 10:04:05,United States,not available in demo dataset,,,160.0,9.0,,2016-10-03,1475514240,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.6666666666666665
1543,9955506478291861733,Organic Search,2016-08-02 14:37:39,Germany,not available in demo dataset,,,202.0,15.0,,2016-10-04,1475598844,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.3666666666666667
1544,4450353553813379858,Organic Search,2016-08-07 10:33:07,United States,not available in demo dataset,,,2018.0,34.0,,2016-10-04,1475619623,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,33.63333333333333
1545,3487749974103963237,Organic Search,2016-08-06 08:47:29,United States,not available in demo dataset,,,555.0,31.0,,2016-09-17,1474171842,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,9.25
1546,4715244331753295276,Referral,2016-08-02 07:36:06,Netherlands,not available in demo dataset,,,234.0,9.0,,2016-09-23,1474630776,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.9
1547,7236687738063232743,Paid Search,2016-08-02 10:13:37,United States,not available in demo dataset,,,179.0,12.0,,2016-09-22,1474567334,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.9833333333333334
1548,2027165145727120157,Direct,2016-08-02 10:46:16,United States,New York,,,214.0,11.0,,2016-10-02,1475454801,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.566666666666667
1549,8477845554065299759,Organic Search,2016-08-03 22:46:04,United States,New York,,,699.0,51.0,,2016-09-20,1474381125,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,11.65
1550,492470972379612532,Organic Search,2016-08-01 12:31:21,United States,not available in demo dataset,,,152.0,11.0,,2016-10-04,1475589167,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.533333333333333
1551,4128736393256435149,Organic Search,2016-08-01 20:18:13,United States,San Jose,,,304.0,23.0,,2016-09-28,1475047294,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,5.066666666666666
1552,434225346374402221,Organic Search,2016-08-08 14:01:55,Canada,Toronto,,,673.0,11.0,,2016-09-17,1474128282,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,11.216666666666667
1553,8045999471143993326,Organic Search,2016-08-10 11:11:15,United States,not available in demo dataset,43920000.0,1.0,2025.0,50.0,,2016-09-25,1474856039,PAGE,,,21990000,21990000.0,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,1.0,21990000.0,21990000.0,,Fun,,/google+redesign/,0,1,,33.75
1554,991015550954836360,Organic Search,2016-08-05 07:19:01,United States,not available in demo dataset,,,547.0,35.0,,2016-10-05,1475717116,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,9.116666666666667
1555,6970347136154225686,Organic Search,2016-08-06 07:24:34,United States,not available in demo dataset,,,691.0,45.0,,2016-09-22,1474586499,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,11.516666666666667
1556,9598949343481611942,Referral,2016-08-02 10:18:19,United States,New York,,,156.0,10.0,,2016-10-04,1475605050,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.6
1557,7518477755808970972,Affiliates,2016-08-01 22:55:02,Czechia,Brno,,,130.0,12.0,,2016-10-03,1475487067,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.1666666666666665
1558,3251412503954695704,Organic Search,2016-08-04 16:26:13,India,not available in demo dataset,,,892.0,35.0,,2016-09-24,1474738344,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,14.866666666666667
1559,5570590982068567217,Direct,2016-08-12 18:47:51,United States,Chico,,,1045.0,28.0,,2016-09-16,1474048930,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,17.416666666666668
1560,8632589593647046749,Referral,2016-08-01 06:24:57,United States,Mountain View,123460000.0,1.0,824.0,37.0,,2016-09-19,1474306693,PAGE,,,21990000,21990000.0,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,5.0,4398000.0,21990000.0,,Fun,,/google+redesign/,0,1,,13.733333333333333
1561,3238004576426905147,Organic Search,2016-08-05 10:29:41,United States,San Jose,,,937.0,47.0,,2016-09-21,1474482004,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,15.616666666666667
1562,2989851024199240932,Organic Search,2016-08-09 19:41:16,United States,not available in demo dataset,,,830.0,57.0,,2016-09-21,1474502445,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,13.833333333333334
1563,5430855446160729939,Organic Search,2016-08-04 11:15:47,Belgium,not available in demo dataset,,,426.0,21.0,,2016-10-07,1475844963,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,7.1
1564,2644257335535694123,Referral,2016-08-02 03:35:32,United States,New York,,,522.0,17.0,,2016-09-22,1474601418,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,8.7
1565,9821043739851308814,Organic Search,2016-08-02 00:54:13,United States,not available in demo dataset,,,402.0,20.0,,2016-09-27,1475020343,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,6.7
1566,1696409326406330176,Organic Search,2016-08-02 22:27:10,India,not available in demo dataset,,,1108.0,23.0,,2016-10-06,1475759066,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,18.466666666666665
1567,1896515886947157788,Organic Search,2016-08-01 07:45:46,Slovakia,not available in demo dataset,,,563.0,13.0,,2016-09-17,1474113108,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,9.383333333333333
1568,270034217393756396,Organic Search,2016-08-09 13:08:06,United States,not available in demo dataset,,,1999.0,87.0,,2016-09-29,1475197341,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/store.html,0,1,,33.31666666666667
1569,3172156867171688304,Social,2016-08-01 04:48:42,United States,not available in demo dataset,,,62.0,5.0,,2016-09-21,1474514651,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,1.0333333333333334
1570,5617025354803927490,Organic Search,2016-08-02 18:10:02,United States,not available in demo dataset,,,154.0,19.0,,2016-09-16,1474039964,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.566666666666667
1571,3183087313226736036,Organic Search,2016-08-07 14:31:07,United States,not available in demo dataset,23980000.0,1.0,778.0,62.0,,2016-09-15,1473957339,PAGE,,,21990000,21990000.0,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,1.0,21990000.0,21990000.0,,Fun,,/google+redesign/,0,1,,12.966666666666667
1572,6566774307338072036,Referral,2016-08-01 01:17:11,United States,not available in demo dataset,,,252.0,17.0,,2016-09-29,1475210004,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.2
1573,6268007310834685329,Referral,2016-08-09 03:41:16,United States,not available in demo dataset,,,1561.0,62.0,,2016-09-22,1474583952,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,26.016666666666666
1574,8277912134030733380,Referral,2016-08-01 10:16:05,United States,New York,,,37.0,9.0,,2016-09-15,1473957850,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,0.6166666666666667
1575,6017333180291987962,Referral,2016-08-01 14:10:31,United States,Mountain View,,,295.0,24.0,,2016-09-15,1473968233,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.916666666666667
1576,7809643517607858003,Organic Search,2016-09-01 09:20:30,United States,not available in demo dataset,,,4302.0,161.0,,2016-10-03,1475558067,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,71.7
1577,7170959068180800474,Organic Search,2016-08-10 23:20:28,India,Gurgaon,,,2252.0,53.0,,2016-09-26,1474957017,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,37.53333333333333
1578,9798026213927159982,Organic Search,2016-08-02 11:53:10,United States,not available in demo dataset,,,265.0,15.0,,2016-09-15,1474006025,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.416666666666667
1579,1322965136660622260,Organic Search,2016-08-01 05:24:26,United States,not available in demo dataset,,,39.0,5.0,,2016-10-04,1475637471,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,0.65
1580,3979618861854336423,Organic Search,2016-08-01 23:18:01,United States,not available in demo dataset,1894180000.0,1.0,6596.0,202.0,,2016-09-15,1473950759,PAGE,,,21990000,21990000.0,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,86.0,255697.67441860464,21990000.0,,Fun,,/google+redesign/,0,1,,109.93333333333334
1581,851846324572949259,Organic Search,2016-08-02 23:01:01,United States,New York,,,358.0,9.0,,2016-10-04,1475639277,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,5.966666666666667
1582,2548752344099861484,Organic Search,2016-08-03 09:34:13,United States,not available in demo dataset,,,304.0,15.0,,2016-09-15,1473954107,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,5.066666666666666
1583,289327345064988562,Organic Search,2016-08-03 15:58:33,Denmark,not available in demo dataset,,,924.0,45.0,,2016-09-26,1474924912,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,15.4
1584,7961692342569867137,Organic Search,2016-08-18 19:02:18,United States,not available in demo dataset,,,1605.0,7.0,,2016-10-06,1475785389,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,26.75
1585,7604661947225983112,Referral,2016-08-02 01:42:52,United States,not available in demo dataset,,,93.0,3.0,,2016-10-06,1475792319,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,1.55
1586,9681584748523712115,Referral,2016-08-03 03:48:39,United States,San Bruno,,,187.0,5.0,,2016-10-05,1475694395,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,3.1166666666666667
1587,3230362717696636703,Referral,2016-08-03 15:09:19,United States,Mountain View,,,638.0,50.0,,2016-09-21,1474467432,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,10.633333333333333
1588,9783696500555434497,Referral,2016-08-03 14:18:29,India,not available in demo dataset,,,295.0,20.0,,2016-09-29,1475148437,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.916666666666667
1589,3844298446836773520,Referral,2016-08-02 17:44:07,United States,San Jose,,,150.0,9.0,,2016-10-04,1475640394,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.5
1590,1958027061626351603,Referral,2016-08-03 16:15:13,United States,San Francisco,181610000.0,1.0,896.0,61.0,,2016-09-16,1474037712,PAGE,,,9590000,9590000.0,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,18.0,532777.7777777778,9590000.0,,Fun,,/google+redesign/,0,1,,14.933333333333334
1591,2353966916541086672,Referral,2016-08-02 18:51:08,United States,New York,,,223.0,18.0,,2016-10-04,1475613105,EVENT,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),,,,,,Fun,,/google+redesign/,1,1,,3.716666666666667
1592,1243033729554805908,Direct,2016-08-02 19:36:49,Taiwan,not available in demo dataset,,,293.0,10.0,,2016-09-22,1474530111,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,4.883333333333334
1593,6184355935628875237,Direct,2016-08-08 16:57:03,United States,not available in demo dataset,58960000.0,1.0,2102.0,62.0,,2016-09-30,1475257313,PAGE,,,9590000,9590000.0,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,6.0,1598333.3333333333,9590000.0,,Fun,,/google+redesign/,0,1,,35.03333333333333
1594,783696981860862300,Referral,2016-08-18 07:11:41,United States,not available in demo dataset,,,2279.0,14.0,,2016-09-15,1473949547,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,37.983333333333334
1595,1845876267761084200,Referral,2016-08-08 17:50:09,United Kingdom,London,,,955.0,31.0,,2016-10-05,1475708301,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,15.916666666666666
1596,6035720315860401957,Referral,2016-08-02 13:59:30,United States,Mountain View,,,137.0,8.0,,2016-10-04,1475593944,PAGE,,,9590000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,2.283333333333333
1597,9001179289190773819,Organic Search,2016-08-01 10:55:52,Sweden,not available in demo dataset,,,51.0,13.0,,2016-09-26,1474904664,PAGE,,,11990000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,0.85
1598,2963120134884980133,Direct,2016-08-08 10:54:59,United States,Santa Clara,,,699.0,20.0,,2016-09-19,1474347124,PAGE,,,11990000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,11.65
1599,9473944384430772821,Organic Search,2016-08-01 16:02:02,Switzerland,Zurich,,,1202.0,12.0,,2016-09-27,1474966756,PAGE,,,11990000,,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,20.033333333333335
